TIME              	DT                 	WATINJ 	OILPROD           	WATPROD           	WC                  	WOR                 	CUMINJ            	CUMOPROD          	CUMWPROD          	PWBINJ            	PWBPROD           	MBEO                  	MBEW                 
Days              	Days               	SCF/D  	SCF/D             	SCF/D             	dec.                	SCF/SCF             	MSCF              	MSCF              	MSCF              	psia              	psia              	dec.                  	dec.                 
3                 	3                  	11229.2	11051.43913257458 	177.7608674254193 	0.01583023433774617 	0.016084861464011658	33.6876           	33.15431739772374 	0.5332826022762579	2341.442486126583 	2223.3865777052542	-0.0005215790845188383	0.0019566702083882374
5.467312973631212 	2.467312973631212  	11229.2	11051.036734595256	178.16326540474338	0.015866069301886457	0.016121859847502227	61.39355084349962 	60.42068370506572 	0.9728671384338821	2375.388223241261 	2187.5658368377312	-0.0009503309289755643	0.0035658116780707886
8.911285535164982 	3.44397256153377   	11229.2	11050.564485964345	178.63551403565518	0.015908124713751217	0.01616528406875011 	100.06660753147463	98.47852458418646 	1.5880829472881592	2410.779737658906 	2150.449883611135 	-0.001548774055782799 	0.005811818698314012 
13.550762986421622	4.63947745125664   	11229.2	11050.022309574264	179.17769042573656	0.015956407440043507	0.016215142866316975	152.16422772712568	149.74485392533907	2.4193738017866067	2446.074434519434 	2113.9935154315344	-0.0023549149710700205	0.008837332859869353 
19.234045045973932	5.683282059552311  	11229.2	11049.440435832772	179.75956416722863	0.016008225355967354	0.016268657694581305	215.98293863025052	212.54194052239933	3.4409981078511596	2478.3859803349437	2081.18305627264  	-0.0033423720791536933	0.012543341759673327 
24.945655833511353	5.71161078753742   	11229.2	11048.908263870884	180.29173612911617	0.016055617152523436	0.016317606393625048	280.1197584856657 	275.6490041528356 	4.470754332830069 	2503.919070819345 	2055.7742614412946	-0.004334703425216626 	0.016267644225183786 
30.692636625489975	5.746980791978624  	11229.2	11048.409207203169	180.7907927968314 	0.016100059914938854	0.016363513462097534	344.65375519495205	339.143999648552  	5.509755546400046 	2524.7760662007745	2035.416810563725 	-0.005333134840373646 	0.02001484068750778  
36.483548376120154	5.790911750630178  	11229.2	11047.933243167974	181.26675683202586	0.01614244619670376 	0.01640730015671673 	409.68106142512846	403.12160608659116	6.559455338537247 	2542.147056738917 	2018.722918385673 	-0.0063391550933985874	0.02379051869195848  
42.32851116552608 	5.844962789405927  	11229.2	11047.473791115668	181.72620888433298	0.01618336202795684 	0.016449571397080517	475.31531757992553	467.6936793125995 	7.621638267325983 	2556.9283433308005	2004.816545770566 	-0.007354523094423144 	0.02760127957511635  
48.23839900659043 	5.9098878410643465 	11229.2	11047.02621490048 	182.1737850995215 	0.016223220273886074	0.016490753398756434	541.6786301248053 	532.9803652199589 	8.698264904846313 	2569.5041124575127	1993.1098585695026	-0.008381128063482967 	0.03145421373750941  
54.23047786024202 	5.992078853651595  	11229.2	11046.586603979713	182.61339602028795	0.01626236918215794 	0.016531205753141744	608.9648819882296 	599.1723832146968 	9.792498773532985 	2580.3641936722897	1983.1772707102625	-0.009421968990072162 	0.03536057663710235  
60.32089343516255 	6.090415574920536  	11229.2	11046.151902698317	183.04809730168282	0.016301080869668617	0.01657120949576734 	677.3553765621274 	666.4480388058287 	10.907337756298725	2589.789147041596 	1974.7064824430943	-0.010479849660454132 	0.03933089104603015  
66.5319119829375  	6.211018547774943  	11229.2	11045.719141279918	183.48085872008176	0.01633961980551435 	0.01661103784853441 	747.1001460388018 	735.053205265831  	12.046940772970826	2597.9088774477473	1967.4514303136407	-0.01155863630224036  	0.04337966745473308  
72.89290946100654 	6.360997478069036  	11229.2	11045.285252956215	183.9147470437867 	0.016378259096265686	0.016650973047034962	818.5290589195346 	805.3122369044386 	13.216822015096056	2605.053765838424 	1961.2135603925624	-0.012663429262301636 	0.047526047675442835 
79.43106233350606 	6.538152872499527  	11229.2	11044.847620894665	184.35237910533547	0.016417231780121066	0.016691255998550605	891.9472851554062 	877.5251391033106 	14.422146052095728	2611.2097446205767	1955.8374610659773	-0.013798945997412004 	0.05178773678910728  
86.1930897509613  	6.762027417455239  	11229.2	11044.402581039902	184.79741896009793	0.01645686415417821 	0.016732224093075215	967.8794434314947 	952.2076921657158 	15.671751265778871	2616.5995981211913	1951.18547107751  	-0.014973296932684583 	0.056195173898333346 
93.22203840606416 	7.028948655102848  	11229.2	11043.946942234335	185.2530577656646 	0.01649744040231402 	0.016774171293527193	1046.8089136693757	1029.835028172361 	16.97388549701453 	2621.384235594096 	1947.1506772514424	-0.016193953303383822 	0.06077639917285869  
100.56979980633196	7.3477614002678    	11229.2	11043.477129942725	185.72287005727622	0.016539278849541927	0.016817426963625128	1129.3183959852627	1110.9798631524943	18.338532832768333	2625.455669769112 	1943.6422719257052	-0.017469920836898876 	0.06556521178767842  
108.31759416675493	7.7477943604229695 	11229.2	11042.987906009015	186.21209399098524	0.01658284597219617 	0.016862473777559638	1216.3199284173243	1196.53866257289  	19.78126584443424 	2629.128954942956 	1940.5763675142707	-0.018815296043865944 	0.07061451726776732  
116.53141463604071	8.21382046928578   	11229.2	11042.47518784769 	186.72481215231008	0.016628505338965382	0.016909688179132323	1308.5545612310284	1287.2395713024137	21.314989928614427	2632.367199775982 	1937.8915833001292	-0.020241528702675985 	0.07596728758739449  
125.31577143033445	8.784356794293743  	11229.2	11041.932684339103	187.2673156608971 	0.016676817196318267	0.016959650182118972	1407.1958605455116	1384.235847700222 	22.96001284528938 	2635.1356224636716	1935.527069719552 	-0.0217667533126376   	0.0816915828211405   
134.78741767625513	9.471646245920688  	11229.2	11041.353583613722	187.84641638627897	0.016728388165343833	0.017012988033012412	1513.5548705702042	1488.8156429203398	24.739227649864134	2637.67722687558  	1933.43156315664  	-0.023411225472719566 	0.08786342421033834  
145.06101364165616	10.27359596540102  	11229.2	11040.731431498138	188.468568501863  	0.016783793013025235	0.017070297350425572	1628.9191343848854	1602.2436568100552	26.67547757482978 	2639.856559783833 	1931.5624731318962	-0.025194832061463442 	0.09455744858333544  
156.3306667152075 	11.269653073551359 	11229.2	11040.055274058643	189.14472594135856	0.016844007225925137	0.01713258867333764 	1755.4683226784084	1726.661249661527 	28.80707301688084 	2641.9101342397485	1929.871008169312 	-0.027151245034689228 	0.101900029888888    
168.58262287591458	12.25195616070706  	11229.2	11039.32680409698 	189.87319590302081	0.01690888005405735 	0.017199707851076024	1893.04798879822  	1861.9145977090416	31.133391089177994	2643.8099323753245	1928.3382282837676	-0.029278045578098655 	0.1098820898995688   
180.1033141221903 	11.520691246275721 	11229.2	11038.647067727487	190.55293227251425	0.01696941298333935 	0.017262344842024484	2022.4161349408994	1989.087442352937 	33.32869258796212 	2645.2174783113337	1927.09570603772  	-0.03127778371335116  	0.11738727401191185  
191.14064033085944	11.037326208669137 	11229.2	11038.000356929108	191.19964307089268	0.01702700486863647 	0.01732194572279272 	2146.356478403287 	2110.9174529837696	35.43902541951667 	2646.3166769950617	1926.0410407500306	-0.033193508058865825 	0.12457714750048163  
201.8931786204937 	10.752538289634265 	11229.2	11037.374382660862	191.82561733913764	0.017082750092538884	0.017379642176538437	2267.098881365248 	2229.597243650359 	37.50163771488848 	2647.33937250876  	1925.1101447946892	-0.03505969658363875  	0.13158110877434345  
212.49122041560588	10.598041795112175 	11229.2	11036.761168976505	192.4388310234944 	0.017137358941286505	0.017436168825001423	2386.1064122909215	2346.565299801843 	39.541112489078   	2648.2640461185406	1924.263176042304 	-0.03689896880183039  	0.1384840510459126   
223.04426761583693	10.553047200231038 	11229.2	11036.154167070004	193.04583292999746	0.01719141460923284 	0.01749212905216685 	2504.608689911756 	2463.0303556359595	41.57833427579618 	2648.8385704718894	1923.47270611609  	-0.03873033155861405  	0.14535730837663524  
233.65207999469814	10.607812378861222 	11229.2	11035.54756241017 	193.652437589832  	0.017245434900957504	0.017548058806747438	2623.7259366764642	2580.093373676006 	43.63256300045825 	2649.424264224204 	1922.7186377213557	-0.04057109701889355  	0.15226585483863028  
244.40445936016   	10.752379365461834 	11229.2	11034.936256354722	194.2637436452782 	0.01729987386859956 	0.01760442825697402 	2744.4665550471077	2698.7451945780213	45.72136046908711 	2649.8384253268155	1921.98595196585  	-0.04243684571945581  	0.15926816548731174  
255.41926364058043	11.014804280420423 	11229.2	11034.313705268212	194.88629473178742	0.01735531424605381 	0.017661841047598735	2868.153995272805 	2820.2860004103113	47.86799486249407 	2650.2728246182614	1921.2603902087044	-0.04434802245533972  	0.16644097134544295  
266.78997559611906	11.370711955538631 	11229.2	11033.674891960416	195.52510803958472	0.017412202831865557	0.01772076030462455 	2995.8379939639394	2945.746739417852 	50.09125454608776 	2650.746595196679 	1920.5309858927944	-0.04632083846552119  	0.17384511447460688  
278.63389205760666	11.843916461487618 	11229.2	11033.013618818522	196.18638118147908	0.017471091545388725	0.017781758271996753	3128.835700693276 	3076.4208310375934	52.414869655682764	2651.052505364472 	1919.786600182937 	-0.04837563217740641  	0.1815569269063729   
