0.1,0,1,0
0.15,0.0022388,0.951408,0
0.2,0.0045696,0.791021,0
0.25,0.0071275,0.655256,0
0.3,0.0101348,0.541061,0
0.35,0.0139149,0.445563,0
0.4,0.0189043,0.366076,0
0.45,0.0256647,0.300098,0
0.5,0.0348937,0.24532,0
0.55,0.0474357,0.199627,0
0.6,0.0642915,0.161103,0
0.65,0.0866282,0.128038,0
0.7,0.115788,0.0989308,0
0.75,0.153298,0.0725019,0
0.8,0.200879,0.0476992,0
0.85,0.26045,0.0237136,0
0.9,0.334143,0,0
0.95,0.424307,0,0
1,0.533514,0,0
