TIME              	DT                	WATINJ            	OILPROD           	WATPROD           	WC                  	WOR                 	CUMINJ            	CUMOPROD          	CUMWPROD          	PWBINJ            	PWBPROD           	MBEO                  	MBEW                 
Days              	Days              	SCF/D             	SCF/D             	SCF/D             	dec.                	SCF/SCF             	MSCF              	MSCF              	MSCF              	psia              	psia              	dec.                  	dec.                 
3                 	3                 	17405.260000000002	16576.8357503222  	266.96424967779745	0.015849407477991757	0.016104656745037034	52.21578000000001 	49.730507250966596	0.8008927490333925	2373.02222750817  	2192.8932194560916	-0.0007825731809827148	0.0030343960139935186
4.643147028749948 	1.643147028749948 	17405.260000000002	16576.277011176946	267.5229888230543 	0.015882579276829116	0.01613890674260997 	80.81518125362034 	76.96776756961806 	1.2404723532402995	2410.987973641069 	2154.2857581560693	-0.0012108673466563122	0.004696265355337798 
6.771164481103124 	2.128017452353176 	17405.260000000002	16575.653233261848	268.1467667381515 	0.01591961236408361 	0.016177146261727393	117.85387829636497	112.24104693415362	1.8110933526511621	2450.835543681447 	2113.868755428575 	-0.0017655244618180002	0.006848451393406883 
9.403741501597459 	2.6325770204943337	17405.260000000002	16574.98508551653 	268.8149144834669 	0.015959279644941576	0.016218108981489305	163.6745658080942 	155.87597178532076	2.518769319286487 	2490.8288919159336	2073.805798713725 	-0.0024516648306650464	0.009510823736453337 
12.689291591212456	3.285550089614996 	17405.260000000002	16574.25910919204 	269.54089080795995	0.016002380152219806	0.016262620792411364	220.8604193608665 	210.3315302868288 	3.4043594172354856	2530.9880572086345	2034.1547998577603	-0.0033079549850469877	0.012833418584492419 
16.393810509350267	3.7045189181378118	17405.260000000002	16573.53311280345 	270.26688719655033	0.01604548185068395 	0.01630713773321892 	285.33853430597384	271.72849724359264	4.405568213801325 	2568.016718507617 	1998.320619414757 	-0.004273395811616624 	0.01657954750423151  
20.123603688349824	3.7297931789995578	17405.260000000002	16572.868457184057	270.93154281594343	0.01608494180742727 	0.016347896775738856	350.2565543326877 	333.5418689716547 	5.416086834172057 	2599.3450331669374	1968.5903841401314	-0.005245384416637783 	0.020351088202321514 
23.88472271122263 	3.7611190228728058	17405.260000000002	16572.248012000553	271.55198799944606	0.016121777033653098	0.016385947627793503	415.7198088167348 	395.87206622135596	6.4374261819357015	2626.3923241972034	1943.3637545616577	-0.00622549988545635  	0.024154167719732188 
27.684041186266548	3.799318475043919 	17405.260000000002	16571.660263374168	272.1397366258317 	0.016156671097129607	0.016421995883375725	481.8479346976777 	458.83308122214464	7.47137171109181  	2650.2511845015256	1921.5877990039523	-0.007215534674184723 	0.027995741076206188 
31.528748191902224	3.844707005635676 	17405.260000000002	16571.097186367755	272.70281363224365	0.016190100430558643	0.016456533358369482	548.7660597545881 	522.5440946656424 	8.519834129120255 	2671.3675934310613	1902.547454431159 	-0.008217362884609275 	0.0318830799914571   
35.431127514041634	3.902379322139411 	17405.260000000002	16570.552305224686	273.24769477531214	0.016222449493303894	0.01648995698768334 	616.6879864750483 	587.2086753379807 	9.586150283033696 	2690.379839607747 	1885.722400184954 	-0.009234185510607056 	0.03582860518388521  
39.40175145703594 	3.970623942994306 	17405.260000000002	16570.02090890073 	273.77909109926776	0.016253997975472747	0.016522555560096183	685.7977285650894 	653.0019970947782 	10.673224097243668	2707.5897968078407	1870.7455931067138	-0.010268757118081846 	0.03984300509820526  
43.45617993037306 	4.054428473337117 	17405.260000000002	16569.49866563141 	274.3013343685872 	0.01628500304970299 	0.016554594674463224	756.3661102949251 	720.1818442736355 	11.785359237582034	2723.1643690699234	1857.33066544327  	-0.011325131239520213 	0.043942008484013244 
47.61423085281981 	4.158050922446748 	17405.260000000002	16568.981490240483	274.8185097595175 	0.016315707248929428	0.016586324869841396	828.7380676933504 	789.0765130431331 	12.928068595593034	2737.497884311636 	1845.252110814307 	-0.012408470188086534 	0.04814564658362623  
51.894038953849304	4.279808101029497 	17405.260000000002	16568.466090166607	275.33390983339297	0.016346306049311497	0.016617948115112708	903.2292404418752 	859.9863684374607 	14.106444893386115	2750.5087635000964	1834.3434303603985	-0.013523497057887423 	0.0524722466337544   
56.32867698481088 	4.434638030961576 	17405.260000000002	16567.947886764316	275.8521132356831 	0.016377071280571077	0.016649745346920958	980.4152683766495 	933.4592202310951 	15.329749165662193	2762.510794462586 	1824.4463100935554	-0.014678825955710018 	0.05695523383514582  
60.946663303561834	4.617986318750954 	17405.260000000002	16567.423285018445	276.3767149815519 	0.016408216375256888	0.01668193721056631 	1060.7925209309526	1009.9673542982663	16.606053054268333	2773.6564444338014	1815.452107540744 	-0.015881883362798183 	0.06162342526156962  
65.78435257090487 	4.837689267343041 	17405.260000000002	16566.888162694348	276.9118373056493 	0.016439986066424998	0.01671477676352068 	1144.9937604282677	1090.1128113562052	17.945666477602117	2783.8115313626486	1807.2670591364579	-0.017142136104223698 	0.06651355541158824  
70.89714069517998 	5.112788124275108 	17405.260000000002	16566.3367146299  	277.46328537010055	0.016472725000896506	0.016748620419206495	1233.9831670561884	1174.8129809735078	19.364277467964722	2793.3841666244007	1799.7986121813206	-0.018474009727076114 	0.0716816000768709   
76.32987592362599 	5.43273522844601  	17405.260000000002	16565.764652888975	278.03534711102384	0.016506687749262273	0.016783731565481106	1328.5413362184506	1264.8103941894035	20.874769892967997	2802.272453515212 	1792.9973786945877	-0.01988918023140257  	0.07717286629047249  
82.15659763783552 	5.8267217142095316	17405.260000000002	16565.165000451383	278.63499954861504	0.016542288530415644	0.016820538735413896	1429.9569426019134	1361.3310007969972	22.498298495176673	2810.4108861264635	1786.8026497191502	-0.021406925136120143 	0.0830621575459743   
88.4572174055953  	6.300619767759789 	17405.260000000002	16564.53063766042 	279.2693623395791 	0.016579950031440596	0.016859479356731308	1539.620867820912 	1465.697809976303 	24.257868560063095	2818.197216244664 	1781.1754673740884	-0.02304804817644216  	0.08943019987239416  
